1,20200130_003958_0f33_1B_AnalyticMS.tif,20200216_003748_1_100d_1B_AnalyticMS.tif
2,20200130_003958_0f33_1B_AnalyticMS.tif,20200316_003256_1_0f4d_1B_AnalyticMS.tif
3,20200130_003958_0f33_1B_AnalyticMS.tif,20200316_003257_0f4d_1B_AnalyticMS.tif
